mu,sigma,pstar_true,pistar_true,CLferror,CRferror1,CRferror2,CRferror3,CRferror4,CRferror5,estcr1,estcr2,estcr3,estcr4,estcr5,eprice_T,beta1_T,beta2_T,,True World
10,11.125,12.08253553,10.28838011,0.001428335,-0.07187268,0.034442999,0.132637037,0.01544192,-0.045287866,12.15440821,12.04809253,11.94989849,12.06709361,12.12782339,12.08396386,1.703080755,-0.070475613,,
10,11.126,12.08322302,10.28853953,-0.047371594,-0.039414758,0.043407431,0.038581065,0.022040667,-0.017497104,12.12263778,12.03981559,12.04464196,12.06118235,12.10072012,12.03585143,1.708980897,-0.070993395,,
10,11.127,12.08391052,10.28869897,0.058857683,-0.129201801,0.021167621,0.042958551,-0.066690052,-0.011203071,12.21311232,12.06274289,12.04095196,12.15060057,12.09511359,12.1427682,1.695510296,-0.069812486,,
10,11.128,12.08459805,10.28885845,-0.017109535,0.116432736,0.03389929,-0.018887188,-0.049061643,-0.035684654,11.96816531,12.05069876,12.10348524,12.13365969,12.1202827,12.06748851,1.706032727,-0.070686772,,
10,11.129,12.08528558,10.28901796,0.029336846,-0.138360265,0.061498388,0.102488687,-0.037266597,0.078272756,12.22364585,12.0237872,11.9827969,12.12255218,12.00701283,12.11462243,1.699933436,-0.070160209,,
10,11.13,12.08597312,10.2891775,0.007161801,-0.154340472,0.053251175,-0.052090376,-0.010706359,0.080997132,12.24031359,12.03272194,12.13806349,12.09667948,12.00497599,12.09313492,1.702908598,-0.070408683,,
10,11.131,12.08666065,10.28933707,-0.003109426,-0.063544099,-0.075031587,0.034769282,-0.042360683,0.076822714,12.15020475,12.16169224,12.05189137,12.12902133,12.00983794,12.08355123,1.703910238,-0.070505294,,
10,11.132,12.08734822,10.28949667,-0.032235586,-0.086884001,-0.013427485,0.023516885,0.07703505,-0.047751036,12.17423223,12.10077571,12.06383134,12.01031317,12.13509926,12.05511264,1.707264316,-0.070812251,,
10,11.133,12.0880358,10.28965631,0.023628266,-0.14760731,0.030543254,0.072324938,-0.039944593,-0.047662187,12.23564311,12.05749254,12.01571086,12.12798039,12.13569798,12.11166406,1.699859321,-0.070179235,,
10,11.134,12.08872341,10.28981597,-0.026524203,0.035931155,0.003317065,0.037190622,-0.014419097,-0.010856135,12.05279226,12.08540635,12.05153279,12.10314251,12.09957955,12.06219921,1.706474025,-0.070735744,,
10,11.135,12.08941098,10.28997567,0.022336511,-0.117021985,0.143592362,0.072007409,-0.061282525,0.005861515,12.20643297,11.94581862,12.01740357,12.15069351,12.08354947,12.11174749,1.700122268,-0.070184051,,
10,11.136,12.0900986,10.2901354,-0.003111637,0.028499109,-0.035959452,0.001316192,-0.003064765,0.000498254,12.06159949,12.12605805,12.0887824,12.09316336,12.08960034,12.08698696,1.703095418,-0.070450085,,
10,11.137,12.09078625,10.29029516,-0.002956603,0.06442526,0.069858219,0.030764802,-0.07522349,0.013756336,12.02636099,12.02092803,12.06002144,12.16600974,12.07702991,12.08782964,1.703703131,-0.070468936,,
10,11.138,12.09147386,10.29045496,0.000616607,-0.045213723,0.076736418,-0.018562296,0.048350975,-0.005989896,12.13668758,12.01473744,12.11003615,12.04312288,12.09746376,12.09209047,1.701759857,-0.070371471,,
10,11.139,12.09216151,10.29061478,0.002059019,-0.066346837,-0.0001031,-0.026755678,-0.007976107,0.034106846,12.15850835,12.09226461,12.11891719,12.10013762,12.05805466,12.09422053,1.702477732,-0.070388073,,
10,11.14,12.09284916,10.29077464,0.038070799,0.027197163,-0.012592202,-0.064868663,-0.048984074,-0.058168415,12.065652,12.10544136,12.15771782,12.14183324,12.15101758,12.13091996,1.697461698,-0.06996824,,
10,11.141,12.09353685,10.29093452,0.012577811,-0.134811617,0.033675932,-0.027291852,-0.040739713,0.05304545,12.22834847,12.05986092,12.1208287,12.13427656,12.0404914,12.10611466,1.701433876,-0.070272711,,
10,11.142,12.09422454,10.29109444,0.03184695,-0.015153131,-0.006742352,-0.066114091,-0.019940131,-0.050165334,12.10937767,12.10096689,12.16033863,12.11416467,12.14438988,12.12607149,1.698205672,-0.070024063,,
10,11.143,12.09491223,10.29125439,-0.038878985,-0.023350073,0.002155736,0.054814003,-0.029005067,0.077078294,12.11826231,12.0927565,12.04009823,12.1239173,12.01783394,12.05603325,1.708521955,-0.070859752,,
10,11.144,12.09559992,10.29141438,0.033805508,-0.086607871,0.054488267,0.018879992,-0.048629721,0.017676482,12.18220779,12.04111166,12.07671993,12.14422964,12.07792344,12.12940543,1.697290441,-0.069960715,,
10,11.145,12.09628765,10.29157439,-0.016331338,-0.048769938,0.060804845,0.011618882,-0.012260537,0.038436092,12.14505759,12.03548281,12.08466877,12.10854819,12.05785156,12.07995631,1.704726541,-0.070553014,,
10,11.146,12.09697538,10.29173444,-0.010930658,-0.115788757,0.071261051,0.002793228,-0.037430185,0.017098431,12.21276414,12.02571433,12.09418215,12.13440557,12.07987695,12.08604472,1.703787548,-0.070486065,,
10,11.147,12.09766311,10.29189451,-0.007030247,-0.104624524,0.0459669,0.073066431,-0.100252248,0.039050156,12.20228764,12.05169621,12.02459668,12.19791536,12.05861296,12.09063287,1.702471815,-0.070404951,,
10,11.148,12.09835088,10.29205462,0.038366378,-0.019566181,0.022089839,0.007435308,-0.0098911,0.018551785,12.11791706,12.07626104,12.09091557,12.10824198,12.0797991,12.13671726,1.69649358,-0.069889038,,
10,11.149,12.09903865,10.29221476,-0.05722863,-0.048414522,-0.024266132,-0.015756429,-0.018071932,0.004814626,12.14745317,12.12330478,12.11479508,12.11711058,12.09422402,12.04181002,1.709710231,-0.07098999,,
10,11.15,12.09972642,10.29237493,0.023806749,0.007553601,0.070495864,-0.042480574,-0.048074338,0.05821361,12.09217282,12.02923055,12.14220699,12.14780076,12.04151281,12.12353317,1.699287404,-0.070081422,,
10,11.151,12.10041419,10.29253514,-0.007459153,-0.010550015,-0.066588783,0.020236442,0.017032036,0.016714153,12.1109642,12.16700297,12.08017775,12.08338215,12.08370003,12.09295503,1.703027035,-0.070414631,,
10,11.152,12.10110199,10.29269537,0.013097411,-0.019981265,0.068581104,0.037983143,0.069883218,0.040916316,12.12108326,12.03252089,12.06311885,12.03121878,12.06018568,12.11419941,1.700142132,-0.070169414,,
10,11.153,12.1017898,10.29285564,-0.028850266,0.008741512,0.000641591,0.016656665,-0.052730957,-0.077797734,12.09304829,12.10114821,12.08513314,12.15452076,12.17958754,12.07293954,1.706033034,-0.070654541,,
10,11.154,12.10247761,10.29301593,-0.016085876,0.082059896,0.056078612,0.029114767,0.064144447,-0.032942526,12.02041771,12.046399,12.07336284,12.03833316,12.13542014,12.08639173,1.704476926,-0.070506526,,
10,11.155,12.10316546,10.29317626,-0.002801156,0.038408745,0.055349863,0.00931573,-0.098312674,-0.004523446,12.06475671,12.04781559,12.09384973,12.20147813,12.1076889,12.1003643,1.701152025,-0.07029259,,
10,11.156,12.1038533,10.29333662,-0.003902143,-0.135079141,-0.023483912,-0.021315579,-0.076173513,-0.040034603,12.23893244,12.12733722,12.12516888,12.18002682,12.14388791,12.09995116,1.701468397,-0.070308678,,
10,11.157,12.10454115,10.29349701,-0.005834467,-0.073598402,-0.077801955,0.093872868,0.007646702,-0.071000098,12.17813955,12.18234311,12.01066828,12.09689445,12.17554125,12.09870668,1.701900936,-0.070328215,,
10,11.158,12.10522904,10.29365744,-0.026669,0.007178243,-0.13065592,0.022079687,0.009164468,-0.025615419,12.09805079,12.23588496,12.08314935,12.09606457,12.13084446,12.07856004,1.70423544,-0.070543654,,
10,11.159,12.10591692,10.29381789,-0.050306249,0.101481943,0.106561096,-0.011424252,0.038906036,0.049081949,12.00443498,11.99935583,12.11734117,12.06701089,12.05683497,12.05561067,1.708230017,-0.070848723,,
10,11.16,12.10660481,10.29397838,0.008945768,-0.137319734,0.000119822,-0.034048155,0.039888089,0.007749549,12.24392454,12.10648499,12.14065296,12.06671672,12.09885526,12.11555058,1.69987043,-0.070151525,,
10,11.161,12.10729269,10.2941389,0.041750786,0.108504724,-0.010503463,-0.045306484,0.045639237,0.070589358,11.99878797,12.11779616,12.15259918,12.06165346,12.03670334,12.14904348,1.695667154,-0.069786424,,
10,11.162,12.10798062,10.29429944,-0.050612392,-0.07949015,-0.073720904,0.092340494,-0.021492045,0.05779922,12.18747077,12.18170152,12.01564013,12.12947266,12.0501814,12.05736823,1.708365429,-0.070843288,,
10,11.163,12.10866855,10.29446003,-0.010961135,-0.156833354,0.046596077,-0.026019336,0.012322286,-0.105046104,12.2655019,12.06207247,12.13468788,12.09634626,12.21371465,12.09770741,1.703552819,-0.07040306,,
10,11.164,12.10935647,10.29462064,0.105384211,-0.2175134,-0.000887921,0.058785655,-0.062618381,-0.079797304,12.32686987,12.11024439,12.05057081,12.17197485,12.18915377,12.21474068,1.686659666,-0.069042282,,
10,11.165,12.11004443,10.29478128,0.066743368,-0.106309385,0.010278057,0.033243434,0.041286209,0.025718501,12.21635382,12.09976638,12.076801,12.06875823,12.08432593,12.1767878,1.691690136,-0.069465109,,
10,11.166,12.1107324,10.29494195,0.020355698,-0.048962218,0.106244691,0.042869591,0.080987631,-0.042309044,12.15969462,12.00448771,12.06786281,12.02974477,12.15304144,12.1310881,1.698609742,-0.070009244,,
10,11.167,12.11142036,10.29510266,-0.014887009,0.123357837,0.050880884,0.044916432,-0.085677893,-0.052141682,11.98806253,12.06053948,12.06650393,12.19709826,12.16356204,12.09653335,1.702806406,-0.070383261,,
10,11.168,12.11210837,10.2952634,-0.070641034,0.192099648,-0.008726657,-0.04060638,-0.087407305,-0.029270754,11.92000872,12.12083502,12.15271475,12.19951567,12.14137912,12.04146733,1.710487873,-0.07102008,,
10,11.169,12.11279633,10.29542417,-0.004430906,0.065230509,0.088496251,0.020908116,-0.048563263,0.046600527,12.04756582,12.02430008,12.09188822,12.16135959,12.0661958,12.10836542,1.701412749,-0.070254768,,
10,11.17,12.11348437,10.29558497,-0.017480312,0.021946572,0.017353562,-0.10253493,-0.069480849,-0.043243781,12.0915378,12.09613081,12.2160193,12.18296522,12.15672815,12.09600406,1.702546322,-0.070374166,,
10,11.171,12.11417238,10.2957458,0.007201188,0.134189579,-0.001579553,-0.08988966,0.019299251,-0.001103977,11.9799828,12.11575193,12.20406204,12.09487313,12.11527635,12.12137356,1.699042417,-0.070082936,,
10,11.172,12.11486042,10.29590666,0.013092729,0.020314029,-0.023170859,0.060045126,-0.053408656,-0.027173275,12.09454639,12.13803128,12.05481529,12.16826908,12.14203369,12.12795315,1.69861856,-0.070025825,,
10,11.173,12.11554846,10.29606755,-0.00399666,0.045424929,-0.043968219,-0.047057389,0.052530329,0.009057389,12.07012353,12.15951668,12.16260585,12.06301813,12.10649107,12.1115518,1.701067068,-0.070221654,,
10,11.174,12.1162365,10.29622848,-0.025345563,0.043470914,0.043478305,-0.077259691,-0.016671302,0.047158388,12.07276559,12.0727582,12.1934962,12.13290781,12.06907812,12.09089094,1.704571499,-0.070486326,,
10,11.175,12.11692459,10.29638943,-0.035161072,0.031817422,0.069278823,-0.006810621,0.029854349,0.037983156,12.08510716,12.04764576,12.12373521,12.08707024,12.07894143,12.08176351,1.704314112,-0.070531564,,
10,11.176,12.11761265,10.29655042,-0.00262738,-0.041186847,-0.068877719,0.045683778,-0.026544141,0.005750257,12.1587995,12.18649037,12.07192887,12.14415679,12.11186239,12.11498527,1.700688492,-0.070188645,,
10,11.177,12.11830075,10.29671144,-0.016084451,0.049570442,0.037399214,0.064420299,-0.005402774,0.057421045,12.06873031,12.08090153,12.05388045,12.12370352,12.0608797,12.1022163,1.701718951,-0.070306662,,
10,11.178,12.11898883,10.29687249,-0.01171686,0.025228808,-0.074497386,-0.093640033,-0.000320172,-0.003752619,12.09376002,12.19348622,12.21262886,12.119309,12.12274145,12.10727197,1.70135236,-0.070262862,,
10,11.179,12.11967695,10.29703357,0.022489551,-0.068147579,0.108484228,-0.033919399,-0.013776743,-0.029158364,12.18782453,12.01119272,12.15359635,12.13345369,12.14883532,12.1421665,1.697003942,-0.069881746,,
10,11.18,12.12036507,10.29719469,0.015749545,-0.042004006,-0.058594588,-0.00800943,0.045192372,0.04235566,12.16236908,12.17895966,12.1283745,12.0751727,12.07800941,12.13611462,1.697095476,-0.069916828,,
10,11.181,12.12105319,10.29735583,0.058100962,-0.123874124,0.060769141,0.025704271,-0.016480524,-0.032991362,12.24492732,12.06028405,12.09534892,12.13753372,12.15404455,12.17915415,1.692701093,-0.069491327,,
10,11.182,12.12174135,10.297517,0.005552663,0.042577384,-0.03145739,-0.018780993,-0.014094419,0.058287266,12.07916397,12.15319874,12.14052235,12.13583577,12.06345409,12.12729402,1.699011011,-0.070044598,,
10,11.183,12.12242951,10.29767821,0.012949166,0.053420866,-0.033036187,-0.052865727,0.013196808,0.03666958,12.06900865,12.1554657,12.17529524,12.1092327,12.08575993,12.13537868,1.697200982,-0.06993037,,
10,11.184,12.12311767,10.29783945,0.071370763,-0.225538856,-0.104305044,0.000932226,0.12464739,0.011999817,12.34865653,12.22742272,12.12218545,11.99847028,12.11111786,12.19448844,1.6900612,-0.069297549,,
10,11.185,12.12380587,10.29800072,-0.042767922,-0.19013845,0.026764462,0.031946941,-0.074954848,0.074308149,12.31394432,12.09704141,12.09185893,12.19876072,12.04949772,12.08103795,1.705639148,-0.070590158,,
10,11.186,12.12449407,10.29816202,0.029133527,-0.06457909,-0.058942652,0.012142925,0.030250431,0.047178694,12.18907316,12.18343672,12.11235114,12.09424364,12.07731538,12.1536276,1.694123961,-0.06969439,,
10,11.187,12.12518227,10.29832335,-0.004959736,-0.078822752,-0.019266325,0.169849145,-0.074145335,0.019359873,12.20400502,12.14444859,11.95533312,12.1993276,12.1058224,12.12022253,1.700226632,-0.070138653,,
10,11.188,12.12587047,10.29848471,0.008486311,-0.023337125,0.054644976,0.001955229,0.10126834,0.061718043,12.14920759,12.07122549,12.12391524,12.02460213,12.06415243,12.13435678,1.697501404,-0.069941623,,
10,11.189,12.12655871,10.29864611,0.042531991,-0.007050249,-0.004446106,-0.028707743,0.113503192,-0.029167881,12.13360896,12.13100481,12.15526645,12.01305551,12.15572659,12.1690907,1.693586724,-0.069584502,,
10,11.19,12.12724694,10.29880753,0.022103272,0.096900696,0.018948659,0.027543626,-0.050419409,0.003268533,12.03034625,12.10829829,12.09970332,12.17766635,12.12397841,12.14935022,1.695835502,-0.069786645,,
10,11.191,12.12793518,10.29896899,-0.023822665,0.065067513,-0.048942643,0.016892972,-0.005580538,0.147166165,12.06286767,12.17687783,12.11104221,12.13351572,11.98076902,12.10411252,1.701807306,-0.070296618,,
10,11.192,12.12862346,10.29913047,0.006641294,0.064958218,-0.000308897,-0.000995833,-0.053058377,-0.060807854,12.06366524,12.12893236,12.12961929,12.18168184,12.18943131,12.13526475,1.697910828,-0.069959506,,
10,11.193,12.12931174,10.29929199,-0.033973092,0.057991706,-0.049972843,0.006994449,0.014677347,0.04853746,12.07132003,12.17928458,12.12231729,12.11463439,12.08077428,12.09533864,1.703574133,-0.070419963,,
10,11.194,12.13000001,10.29945354,0.020018172,0.036941182,0.056022207,0.012057917,0.022063447,-0.025265998,12.09305883,12.07397781,12.1179421,12.10793657,12.15526601,12.15001819,1.695901233,-0.069784808,,
10,11.195,12.13068833,10.29961512,-0.002883859,0.053542101,0.038724548,0.051474916,0.081102674,-0.035658254,12.07714623,12.09196378,12.07921341,12.04958566,12.16634658,12.12780447,1.699460217,-0.070061599,,
10,11.196,12.13137661,10.29977673,-0.007863156,-0.165514738,-0.130294345,-0.082763398,0.043384156,-0.014537999,12.29689135,12.26167095,12.21414001,12.08799245,12.14591461,12.12351345,1.700132479,-0.070119804,,
10,11.197,12.13206492,10.29993838,-0.018734999,0.071084296,-0.035868575,-0.083383276,-0.007850342,-0.040735902,12.06098063,12.1679335,12.2154482,12.13991527,12.17280083,12.11332992,1.701103669,-0.070214734,,
10,11.198,12.13275328,10.30010005,0.009322578,0.001466363,0.056731271,0.012474769,0.029530516,-0.008121763,12.13128692,12.07602201,12.12027851,12.10322276,12.14087504,12.14207586,1.697659281,-0.069908568,,
10,11.199,12.13344163,10.30026176,0.000986413,0.110920847,0.106513901,-0.004885504,-0.078241829,-0.065807799,12.02252079,12.02692773,12.13832714,12.21168346,12.19924943,12.13442805,1.698740486,-0.069999114,,
10,11.2,12.13412999,10.30042349,0.00501319,0.010816333,0.116588869,0.029259989,0.023479627,-0.031641714,12.12331366,12.01754112,12.10487,12.11065036,12.1657717,12.13914318,1.697712898,-0.069928383,,
10,11.201,12.13481835,10.30058526,0.026409683,-0.111227306,-0.043702649,-0.039284866,0.068458315,-0.011868623,12.24604565,12.17852099,12.17410321,12.06636003,12.14668697,12.16122803,1.69527595,-0.069701825,,
10,11.202,12.1355067,10.30074706,0.008446594,0.003741168,-0.002560573,-0.011529981,-0.034028709,0.065815194,12.13176553,12.13806727,12.14703668,12.16953541,12.06969151,12.14395329,1.697708253,-0.069899244,,
10,11.203,12.1361951,10.30090889,-0.009636563,0.089174941,-0.012115059,0.086722702,-0.00681271,0.081682013,12.04702015,12.14831015,12.04947239,12.14300781,12.05451308,12.12655853,1.699695518,-0.070086996,,
10,11.204,12.13688349,10.30107075,0.045117731,-0.038337343,-0.072727096,-0.029509083,-0.070100849,0.027987498,12.17522083,12.20961059,12.16639257,12.20698434,12.10889599,12.18200122,1.691586536,-0.069427889,,
10,11.205,12.13757192,10.30123264,0.010654655,-0.136621862,-0.047136447,-0.05433413,0.0460666,-0.029541673,12.27419379,12.18470837,12.19190605,12.09150532,12.1671136,12.14822658,1.6959499,-0.069803597,,
10,11.206,12.13826036,10.30139456,0.018300781,0.028638378,0.052393887,-0.072870916,0.017726603,0.001546848,12.10962198,12.08586647,12.21113127,12.12053375,12.13671351,12.15656114,1.695472903,-0.06973386,,
10,11.207,12.13894879,10.30155652,0.032103791,8.50E-05,-0.012684389,-0.033075263,0.01428764,0.034876899,12.13886384,12.15163318,12.17202405,12.12466115,12.10407189,12.17105258,1.693847463,-0.069584713,,
10,11.208,12.13963722,10.3017185,0.002624114,0.075945293,0.110754015,0.075550028,-0.051516717,-0.004919515,12.06369193,12.02888321,12.0640872,12.19115394,12.14455674,12.14226134,1.69753258,-0.069903008,,
10,11.209,12.14032566,10.30188052,0.028242041,0.032558783,-0.005377485,0.01089744,0.048742384,-0.003255404,12.10776688,12.14570314,12.12942822,12.09158327,12.14358106,12.1685677,1.694034146,-0.069603884,,
10,11.21,12.14101413,10.30204256,0.008519659,0.162232181,0.011286284,-0.066534406,-0.116107044,-0.03487394,11.97878195,12.12972785,12.20754854,12.25712117,12.17588807,12.14953379,1.69648174,-0.069816078,,
10,11.211,12.14170264,10.30220464,0.061375345,0.04166338,0.044527089,-0.069536481,-0.027048201,-0.011676745,12.10003926,12.09717555,12.21123912,12.16875084,12.15337939,12.20307799,1.688766334,-0.069193258,,
10,11.212,12.14239112,10.30236675,0.025518042,-0.013860862,-0.036618009,-0.027351569,0.001555261,0.024955869,12.15625198,12.17900912,12.16974268,12.14083585,12.11743525,12.16790916,1.694709851,-0.069639151,,
10,11.213,12.14307963,10.30252889,0.041132692,0.010862103,0.067732112,-0.003073748,-0.049424858,-0.063623894,12.13221752,12.07534752,12.14615338,12.19250448,12.20670352,12.18421232,1.691715345,-0.069422564,,
10,11.214,12.14376814,10.30269106,0.034842161,-0.041564025,-0.087619963,-0.04681824,-0.038537095,0.049116005,12.18533216,12.2313881,12.19058638,12.18230523,12.09465213,12.1786103,1.692854627,-0.06950311,,
10,11.215,12.14445665,10.30285326,-0.014938459,0.004192505,0.017300718,-0.07479339,0.036143345,-0.047949732,12.14026415,12.12715593,12.21925004,12.10831331,12.19240638,12.12951819,1.698786545,-0.070030275,,
10,11.216,12.1451452,10.3030155,0.033037644,-0.055761313,0.044904562,-0.012557717,-0.059362567,-0.095229616,12.20090652,12.10024064,12.15770292,12.20450777,12.24037482,12.17818285,1.69266991,-0.069497972,,
